"learning_rate","max_bin","num_leaves","nrounds","boosting","max_depth","bagging_fraction","feature_fraction","accuracy"
0.05,512,60,150,"gbdt",20,0.8,0.5,0
0.01,512,60,150,"gbdt",20,0.8,0.5,0
0.1,1024,60,150,"gbdt",20,0.8,0.5,-1
0.05,1024,60,150,"gbdt",20,0.8,0.5,0.605860533830018
0.01,1024,60,150,"gbdt",20,0.8,0.5,0
0.1,2048,60,150,"gbdt",20,0.8,0.5,0
0.05,2048,60,150,"gbdt",20,0.8,0.5,0.458290806702065
0.01,2048,60,150,"gbdt",20,0.8,0.5,0
0.1,256,70,150,"gbdt",20,0.8,0.5,0
0.05,256,70,150,"gbdt",20,0.8,0.5,0
0.01,256,70,150,"gbdt",20,0.8,0.5,0.648824676433561
0.1,512,70,150,"gbdt",20,0.8,0.5,-1
0.05,512,70,150,"gbdt",20,0.8,0.5,0
0.01,512,70,150,"gbdt",20,0.8,0.5,0
0.1,1024,70,150,"gbdt",20,0.8,0.5,0
0.05,1024,70,150,"gbdt",20,0.8,0.5,0.624518969194172
0.01,1024,70,150,"gbdt",20,0.8,0.5,0
0.1,2048,70,150,"gbdt",20,0.8,0.5,0
0.05,2048,70,150,"gbdt",20,0.8,0.5,0
0.01,2048,70,150,"gbdt",20,0.8,0.5,0.707559083887007
0.1,256,40,100,"dart",20,0.8,0.5,0
0.05,256,40,100,"dart",20,0.8,0.5,0
0.01,256,40,100,"dart",20,0.8,0.5,0
0.1,512,40,100,"dart",20,0.8,0.5,0
0.05,512,40,100,"dart",20,0.8,0.5,0
0.01,512,40,100,"dart",20,0.8,0.5,0.596342180196423
0.1,1024,40,100,"dart",20,0.8,0.5,0
0.05,1024,40,100,"dart",20,0.8,0.5,0
0.01,1024,40,100,"dart",20,0.8,0.5,0.607709201240652
0.1,2048,40,100,"dart",20,0.8,0.5,0
0.05,2048,40,100,"dart",20,0.8,0.5,0
0.01,2048,40,100,"dart",20,0.8,0.5,0
0.1,256,50,100,"dart",20,0.8,0.5,0.646419025984599
0.05,256,50,100,"dart",20,0.8,0.5,0
0.01,256,50,100,"dart",20,0.8,0.5,0
0.1,512,50,100,"dart",20,0.8,0.5,0
0.05,512,50,100,"dart",20,0.8,0.5,0
0.01,512,50,100,"dart",20,0.8,0.5,0
0.1,1024,50,100,"dart",20,0.8,0.5,0
0.05,1024,50,100,"dart",20,0.8,0.5,0
0.01,1024,50,100,"dart",20,0.8,0.5,0
0.1,2048,50,100,"dart",20,0.8,0.5,0
0.05,2048,50,100,"dart",20,0.8,0.5,0
0.01,2048,50,100,"dart",20,0.8,0.5,0
0.1,256,60,100,"dart",20,0.8,0.5,0
0.05,256,60,100,"dart",20,0.8,0.5,0
0.01,256,60,100,"dart",20,0.8,0.5,0
0.1,512,60,100,"dart",20,0.8,0.5,0
0.05,512,60,100,"dart",20,0.8,0.5,0
0.01,512,60,100,"dart",20,0.8,0.5,0
0.1,1024,60,100,"dart",20,0.8,0.5,0
0.05,1024,60,100,"dart",20,0.8,0.5,0
0.01,1024,60,100,"dart",20,0.8,0.5,0
0.1,2048,60,100,"dart",20,0.8,0.5,0
0.05,2048,60,100,"dart",20,0.8,0.5,0
0.01,2048,60,100,"dart",20,0.8,0.5,0
0.1,256,70,100,"dart",20,0.8,0.5,0.67413712306843
0.05,256,70,100,"dart",20,0.8,0.5,0
0.01,256,70,100,"dart",20,0.8,0.5,0
0.1,512,70,100,"dart",20,0.8,0.5,0
0.05,512,70,100,"dart",20,0.8,0.5,0
0.01,512,70,100,"dart",20,0.8,0.5,0
0.1,1024,70,100,"dart",20,0.8,0.5,0
0.05,1024,70,100,"dart",20,0.8,0.5,0
0.01,1024,70,100,"dart",20,0.8,0.5,0.650247415638416
0.1,2048,70,100,"dart",20,0.8,0.5,0
0.05,2048,70,100,"dart",20,0.8,0.5,0.726420058537825
0.01,2048,70,100,"dart",20,0.8,0.5,0
0.1,256,40,150,"dart",20,0.8,0.5,0
0.05,256,40,150,"dart",20,0.8,0.5,0.632388216184875
0.01,256,40,150,"dart",20,0.8,0.5,0
0.1,512,40,150,"dart",20,0.8,0.5,0
0.05,512,40,150,"dart",20,0.8,0.5,0
0.01,512,40,150,"dart",20,0.8,0.5,0
0.1,1024,40,150,"dart",20,0.8,0.5,0.609327529854688
0.05,1024,40,150,"dart",20,0.8,0.5,0.673489791622816
0.01,1024,40,150,"dart",20,0.8,0.5,0
0.1,2048,40,150,"dart",20,0.8,0.5,0
0.05,2048,40,150,"dart",20,0.8,0.5,0
0.01,2048,40,150,"dart",20,0.8,0.5,0.622750721794419
0.1,256,50,150,"dart",20,0.8,0.5,0
0.05,256,50,150,"dart",20,0.8,0.5,0.648426547737716
0.01,256,50,150,"dart",20,0.8,0.5,0
0.1,512,50,150,"dart",20,0.8,0.5,0
0.05,512,50,150,"dart",20,0.8,0.5,0
0.01,512,50,150,"dart",20,0.8,0.5,0
0.1,1024,50,150,"dart",20,0.8,0.5,0
0.05,1024,50,150,"dart",20,0.8,0.5,0
0.01,1024,50,150,"dart",20,0.8,0.5,0
0.1,2048,50,150,"dart",20,0.8,0.5,0
0.05,2048,50,150,"dart",20,0.8,0.5,0.708974873214378
0.01,2048,50,150,"dart",20,0.8,0.5,0
0.1,256,60,150,"dart",20,0.8,0.5,0.621360746297701
0.05,256,60,150,"dart",20,0.8,0.5,0
0.01,256,60,150,"dart",20,0.8,0.5,0
0.1,512,60,150,"dart",20,0.8,0.5,0
0.05,512,60,150,"dart",20,0.8,0.5,0.686532725980231
0.01,512,60,150,"dart",20,0.8,0.5,0.627961144227829
0.1,1024,60,150,"dart",20,0.8,0.5,0
0.05,1024,60,150,"dart",20,0.8,0.5,0
0.01,1024,60,150,"dart",20,0.8,0.5,0
0.1,2048,60,150,"dart",20,0.8,0.5,0
0.05,2048,60,150,"dart",20,0.8,0.5,0
0.01,2048,60,150,"dart",20,0.8,0.5,0
0.1,256,70,150,"dart",20,0.8,0.5,0
0.05,256,70,150,"dart",20,0.8,0.5,0
0.01,256,70,150,"dart",20,0.8,0.5,0.620560517547448
0.1,512,70,150,"dart",20,0.8,0.5,0
0.05,512,70,150,"dart",20,0.8,0.5,0
0.01,512,70,150,"dart",20,0.8,0.5,0
0.1,1024,70,150,"dart",20,0.8,0.5,0
0.05,1024,70,150,"dart",20,0.8,0.5,0
0.01,1024,70,150,"dart",20,0.8,0.5,0
0.1,2048,70,150,"dart",20,0.8,0.5,0.673490784462457
0.05,2048,70,150,"dart",20,0.8,0.5,0
0.01,2048,70,150,"dart",20,0.8,0.5,0
0.1,256,40,100,"gbdt",10,0.6,0.5,0
0.05,256,40,100,"gbdt",10,0.6,0.5,0
0.01,256,40,100,"gbdt",10,0.6,0.5,0
0.1,512,40,100,"gbdt",10,0.6,0.5,0
0.05,512,40,100,"gbdt",10,0.6,0.5,0
0.01,512,40,100,"gbdt",10,0.6,0.5,0
0.1,1024,40,100,"gbdt",10,0.6,0.5,-1
0.05,1024,40,100,"gbdt",10,0.6,0.5,0
0.01,1024,40,100,"gbdt",10,0.6,0.5,0
0.1,2048,40,100,"gbdt",10,0.6,0.5,-1
0.05,2048,40,100,"gbdt",10,0.6,0.5,0
0.01,2048,40,100,"gbdt",10,0.6,0.5,0.629722441750098
0.1,256,50,100,"gbdt",10,0.6,0.5,0
0.05,256,50,100,"gbdt",10,0.6,0.5,0
0.01,256,50,100,"gbdt",10,0.6,0.5,0
0.1,512,50,100,"gbdt",10,0.6,0.5,0
0.05,512,50,100,"gbdt",10,0.6,0.5,0
0.01,512,50,100,"gbdt",10,0.6,0.5,0
0.1,1024,50,100,"gbdt",10,0.6,0.5,0
0.05,1024,50,100,"gbdt",10,0.6,0.5,0
0.01,1024,50,100,"gbdt",10,0.6,0.5,0
0.1,2048,50,100,"gbdt",10,0.6,0.5,0
0.05,2048,50,100,"gbdt",10,0.6,0.5,0
0.01,2048,50,100,"gbdt",10,0.6,0.5,0
0.1,256,60,100,"gbdt",10,0.6,0.5,-1
0.05,256,60,100,"gbdt",10,0.6,0.5,0
0.01,256,60,100,"gbdt",10,0.6,0.5,0
0.1,512,60,100,"gbdt",10,0.6,0.5,0
0.05,512,60,100,"gbdt",10,0.6,0.5,0
0.01,512,60,100,"gbdt",10,0.6,0.5,0
0.1,1024,60,100,"gbdt",10,0.6,0.5,0
0.05,1024,60,100,"gbdt",10,0.6,0.5,0
0.01,1024,60,100,"gbdt",10,0.6,0.5,0
0.1,2048,60,100,"gbdt",10,0.6,0.5,0
0.05,2048,60,100,"gbdt",10,0.6,0.5,0
0.01,2048,60,100,"gbdt",10,0.6,0.5,0
0.1,256,70,100,"gbdt",10,0.6,0.5,0
0.05,256,70,100,"gbdt",10,0.6,0.5,0
0.01,256,70,100,"gbdt",10,0.6,0.5,0
0.1,512,70,100,"gbdt",10,0.6,0.5,0
0.05,512,70,100,"gbdt",10,0.6,0.5,0.688524362299099
0.01,512,70,100,"gbdt",10,0.6,0.5,0.637335536113549
0.1,1024,70,100,"gbdt",10,0.6,0.5,-1
0.05,1024,70,100,"gbdt",10,0.6,0.5,0.699655087508886
0.01,1024,70,100,"gbdt",10,0.6,0.5,0
0.1,2048,70,100,"gbdt",10,0.6,0.5,0
0.05,2048,70,100,"gbdt",10,0.6,0.5,0
0.01,2048,70,100,"gbdt",10,0.6,0.5,0
0.1,256,40,150,"gbdt",10,0.6,0.5,0
0.05,256,40,150,"gbdt",10,0.6,0.5,0
0.01,256,40,150,"gbdt",10,0.6,0.5,0
0.1,512,40,150,"gbdt",10,0.6,0.5,0
0.05,512,40,150,"gbdt",10,0.6,0.5,0
0.01,512,40,150,"gbdt",10,0.6,0.5,0
0.1,1024,40,150,"gbdt",10,0.6,0.5,0
0.05,1024,40,150,"gbdt",10,0.6,0.5,0.52984575243345
0.01,1024,40,150,"gbdt",10,0.6,0.5,0
0.1,2048,40,150,"gbdt",10,0.6,0.5,-1
0.05,2048,40,150,"gbdt",10,0.6,0.5,0
0.01,2048,40,150,"gbdt",10,0.6,0.5,0
0.1,256,50,150,"gbdt",10,0.6,0.5,-1
0.05,256,50,150,"gbdt",10,0.6,0.5,0
0.01,256,50,150,"gbdt",10,0.6,0.5,0.61645810415285
0.1,512,50,150,"gbdt",10,0.6,0.5,-1
0.05,512,50,150,"gbdt",10,0.6,0.5,0
0.01,512,50,150,"gbdt",10,0.6,0.5,0
0.1,1024,50,150,"gbdt",10,0.6,0.5,0
0.05,1024,50,150,"gbdt",10,0.6,0.5,0
0.01,1024,50,150,"gbdt",10,0.6,0.5,0
0.1,2048,50,150,"gbdt",10,0.6,0.5,0
0.05,2048,50,150,"gbdt",10,0.6,0.5,0
0.01,2048,50,150,"gbdt",10,0.6,0.5,0
0.1,256,60,150,"gbdt",10,0.6,0.5,0
0.05,256,60,150,"gbdt",10,0.6,0.5,0
0.01,256,60,150,"gbdt",10,0.6,0.5,0
0.1,512,60,150,"gbdt",10,0.6,0.5,0
0.05,512,60,150,"gbdt",10,0.6,0.5,0
0.01,512,60,150,"gbdt",10,0.6,0.5,0.643061242320385
0.1,1024,60,150,"gbdt",10,0.6,0.5,0
0.05,1024,60,150,"gbdt",10,0.6,0.5,-1
0.01,1024,60,150,"gbdt",10,0.6,0.5,0
0.1,2048,60,150,"gbdt",10,0.6,0.5,0
0.05,2048,60,150,"gbdt",10,0.6,0.5,0
0.01,2048,60,150,"gbdt",10,0.6,0.5,0
0.1,256,70,150,"gbdt",10,0.6,0.5,0
0.05,256,70,150,"gbdt",10,0.6,0.5,0
0.01,256,70,150,"gbdt",10,0.6,0.5,0.632387223345234
0.1,512,70,150,"gbdt",10,0.6,0.5,0
0.05,512,70,150,"gbdt",10,0.6,0.5,0
0.01,512,70,150,"gbdt",10,0.6,0.5,0
0.1,1024,70,150,"gbdt",10,0.6,0.5,0
0.05,1024,70,150,"gbdt",10,0.6,0.5,0
0.01,1024,70,150,"gbdt",10,0.6,0.5,0.668814509755642
0.1,2048,70,150,"gbdt",10,0.6,0.5,0
0.05,2048,70,150,"gbdt",10,0.6,0.5,0.616855240009055
0.01,2048,70,150,"gbdt",10,0.6,0.5,0
0.1,256,40,100,"dart",10,0.6,0.5,0
0.05,256,40,100,"dart",10,0.6,0.5,0.614195422612121
0.01,256,40,100,"dart",10,0.6,0.5,0.580287963209334
0.1,512,40,100,"dart",10,0.6,0.5,0
0.05,512,40,100,"dart",10,0.6,0.5,0
0.01,512,40,100,"dart",10,0.6,0.5,0.591106936772
0.1,1024,40,100,"dart",10,0.6,0.5,0
0.05,1024,40,100,"dart",10,0.6,0.5,0.651530164453958
0.01,1024,40,100,"dart",10,0.6,0.5,0.600238082945795
0.1,2048,40,100,"dart",10,0.6,0.5,0
0.05,2048,40,100,"dart",10,0.6,0.5,0
0.01,2048,40,100,"dart",10,0.6,0.5,0
0.1,256,50,100,"dart",10,0.6,0.5,0
0.05,256,50,100,"dart",10,0.6,0.5,0
0.01,256,50,100,"dart",10,0.6,0.5,0
0.1,512,50,100,"dart",10,0.6,0.5,0
0.05,512,50,100,"dart",10,0.6,0.5,0
0.01,512,50,100,"dart",10,0.6,0.5,0
0.1,1024,50,100,"dart",10,0.6,0.5,0
0.05,1024,50,100,"dart",10,0.6,0.5,0
0.01,1024,50,100,"dart",10,0.6,0.5,0.613599718827814
0.1,2048,50,100,"dart",10,0.6,0.5,0
0.05,2048,50,100,"dart",10,0.6,0.5,0
0.01,2048,50,100,"dart",10,0.6,0.5,0
0.1,256,60,100,"dart",10,0.6,0.5,0.612899766881252
0.05,256,60,100,"dart",10,0.6,0.5,0.637006906192539
0.01,256,60,100,"dart",10,0.6,0.5,0
0.1,512,60,100,"dart",10,0.6,0.5,0.657204242999488
0.05,512,60,100,"dart",10,0.6,0.5,0
0.01,512,60,100,"dart",10,0.6,0.5,0
0.1,1024,60,100,"dart",10,0.6,0.5,0
0.05,1024,60,100,"dart",10,0.6,0.5,0
0.01,1024,60,100,"dart",10,0.6,0.5,0
0.1,2048,60,100,"dart",10,0.6,0.5,0.659891859906355
0.05,2048,60,100,"dart",10,0.6,0.5,0.693304885168167
0.01,2048,60,100,"dart",10,0.6,0.5,0
0.1,256,70,100,"dart",10,0.6,0.5,0.64051361580283
0.05,256,70,100,"dart",10,0.6,0.5,0
0.01,256,70,100,"dart",10,0.6,0.5,0
0.1,512,70,100,"dart",10,0.6,0.5,0
0.05,512,70,100,"dart",10,0.6,0.5,0
0.01,512,70,100,"dart",10,0.6,0.5,0
0.1,1024,70,100,"dart",10,0.6,0.5,0
0.05,1024,70,100,"dart",10,0.6,0.5,0
0.01,1024,70,100,"dart",10,0.6,0.5,0.633399919778557
0.1,2048,70,100,"dart",10,0.6,0.5,0
0.05,2048,70,100,"dart",10,0.6,0.5,0
0.01,2048,70,100,"dart",10,0.6,0.5,0
0.1,256,40,150,"dart",10,0.6,0.5,0
0.05,256,40,150,"dart",10,0.6,0.5,0
0.01,256,40,150,"dart",10,0.6,0.5,0
0.1,512,40,150,"dart",10,0.6,0.5,0.579731973010647
0.05,512,40,150,"dart",10,0.6,0.5,0
0.01,512,40,150,"dart",10,0.6,0.5,0.593742926017561
0.1,1024,40,150,"dart",10,0.6,0.5,0
0.05,1024,40,150,"dart",10,0.6,0.5,0
0.01,1024,40,150,"dart",10,0.6,0.5,0
0.1,2048,40,150,"dart",10,0.6,0.5,0
0.05,2048,40,150,"dart",10,0.6,0.5,0
0.01,2048,40,150,"dart",10,0.6,0.5,0
0.1,256,50,150,"dart",10,0.6,0.5,0
0.05,256,50,150,"dart",10,0.6,0.5,0.637128032628682
0.01,256,50,150,"dart",10,0.6,0.5,0
0.1,512,50,150,"dart",10,0.6,0.5,0
0.05,512,50,150,"dart",10,0.6,0.5,0.657464366985302
0.01,512,50,150,"dart",10,0.6,0.5,0
0.1,1024,50,150,"dart",10,0.6,0.5,0.619549806793406
0.05,1024,50,150,"dart",10,0.6,0.5,0
0.01,1024,50,150,"dart",10,0.6,0.5,0
0.1,2048,50,150,"dart",10,0.6,0.5,0
0.05,2048,50,150,"dart",10,0.6,0.5,0.692943491539021
0.01,2048,50,150,"dart",10,0.6,0.5,0
0.1,256,60,150,"dart",10,0.6,0.5,0
0.05,256,60,150,"dart",10,0.6,0.5,0
0.01,256,60,150,"dart",10,0.6,0.5,0
0.1,512,60,150,"dart",10,0.6,0.5,0
0.05,512,60,150,"dart",10,0.6,0.5,0
0.01,512,60,150,"dart",10,0.6,0.5,0.61614833818501
0.1,1024,60,150,"dart",10,0.6,0.5,0
0.05,1024,60,150,"dart",10,0.6,0.5,0.690203254131206
0.01,1024,60,150,"dart",10,0.6,0.5,0
0.1,2048,60,150,"dart",10,0.6,0.5,0
0.05,2048,60,150,"dart",10,0.6,0.5,0
0.01,2048,60,150,"dart",10,0.6,0.5,0
0.1,256,70,150,"dart",10,0.6,0.5,0
0.05,256,70,150,"dart",10,0.6,0.5,0
0.01,256,70,150,"dart",10,0.6,0.5,0
0.1,512,70,150,"dart",10,0.6,0.5,0
0.05,512,70,150,"dart",10,0.6,0.5,0
0.01,512,70,150,"dart",10,0.6,0.5,0
0.1,1024,70,150,"dart",10,0.6,0.5,0
0.05,1024,70,150,"dart",10,0.6,0.5,0
0.01,1024,70,150,"dart",10,0.6,0.5,0
0.1,2048,70,150,"dart",10,0.6,0.5,0
0.05,2048,70,150,"dart",10,0.6,0.5,0
0.01,2048,70,150,"dart",10,0.6,0.5,0
0.1,256,40,100,"gbdt",15,0.6,0.5,0
0.05,256,40,100,"gbdt",15,0.6,0.5,0
0.01,256,40,100,"gbdt",15,0.6,0.5,0
0.1,512,40,100,"gbdt",15,0.6,0.5,0
0.05,512,40,100,"gbdt",15,0.6,0.5,0
0.01,512,40,100,"gbdt",15,0.6,0.5,0
0.1,1024,40,100,"gbdt",15,0.6,0.5,0
0.05,1024,40,100,"gbdt",15,0.6,0.5,0
0.01,1024,40,100,"gbdt",15,0.6,0.5,0
0.1,2048,40,100,"gbdt",15,0.6,0.5,0
0.05,2048,40,100,"gbdt",15,0.6,0.5,0
0.01,2048,40,100,"gbdt",15,0.6,0.5,0
0.1,256,50,100,"gbdt",15,0.6,0.5,0
0.05,256,50,100,"gbdt",15,0.6,0.5,0
0.01,256,50,100,"gbdt",15,0.6,0.5,0
0.1,512,50,100,"gbdt",15,0.6,0.5,0
0.05,512,50,100,"gbdt",15,0.6,0.5,0
0.01,512,50,100,"gbdt",15,0.6,0.5,0
0.1,1024,50,100,"gbdt",15,0.6,0.5,0
0.05,1024,50,100,"gbdt",15,0.6,0.5,0
0.01,1024,50,100,"gbdt",15,0.6,0.5,0
0.1,2048,50,100,"gbdt",15,0.6,0.5,0
0.05,2048,50,100,"gbdt",15,0.6,0.5,0.672346040356946
0.01,2048,50,100,"gbdt",15,0.6,0.5,0
0.1,256,60,100,"gbdt",15,0.6,0.5,0
0.05,256,60,100,"gbdt",15,0.6,0.5,0
0.01,256,60,100,"gbdt",15,0.6,0.5,0
0.1,512,60,100,"gbdt",15,0.6,0.5,0
0.05,512,60,100,"gbdt",15,0.6,0.5,0
0.01,512,60,100,"gbdt",15,0.6,0.5,0
0.1,1024,60,100,"gbdt",15,0.6,0.5,-1
0.05,1024,60,100,"gbdt",15,0.6,0.5,0
0.01,1024,60,100,"gbdt",15,0.6,0.5,0
0.1,2048,60,100,"gbdt",15,0.6,0.5,0
0.05,2048,60,100,"gbdt",15,0.6,0.5,0.688544219091909
0.01,2048,60,100,"gbdt",15,0.6,0.5,0
0.1,256,70,100,"gbdt",15,0.6,0.5,0
0.05,256,70,100,"gbdt",15,0.6,0.5,0
0.01,256,70,100,"gbdt",15,0.6,0.5,0.632849886617713
0.1,512,70,100,"gbdt",15,0.6,0.5,-1
0.05,512,70,100,"gbdt",15,0.6,0.5,0
0.01,512,70,100,"gbdt",15,0.6,0.5,0.652686822635155
0.1,1024,70,100,"gbdt",15,0.6,0.5,0
0.05,1024,70,100,"gbdt",15,0.6,0.5,0
0.01,1024,70,100,"gbdt",15,0.6,0.5,0
0.1,2048,70,100,"gbdt",15,0.6,0.5,0
0.05,2048,70,100,"gbdt",15,0.6,0.5,0.707149041115475
0.01,2048,70,100,"gbdt",15,0.6,0.5,0
0.1,256,40,150,"gbdt",15,0.6,0.5,-1
0.05,256,40,150,"gbdt",15,0.6,0.5,0.498478969670735
0.01,256,40,150,"gbdt",15,0.6,0.5,0.611414478779046
0.1,512,40,150,"gbdt",15,0.6,0.5,-1
0.05,512,40,150,"gbdt",15,0.6,0.5,0
0.01,512,40,150,"gbdt",15,0.6,0.5,0.627358490566038
0.1,1024,40,150,"gbdt",15,0.6,0.5,0
0.05,1024,40,150,"gbdt",15,0.6,0.5,0
0.01,1024,40,150,"gbdt",15,0.6,0.5,0
0.1,2048,40,150,"gbdt",15,0.6,0.5,0
0.05,2048,40,150,"gbdt",15,0.6,0.5,0
0.01,2048,40,150,"gbdt",15,0.6,0.5,0
0.1,256,50,150,"gbdt",15,0.6,0.5,0
0.05,256,50,150,"gbdt",15,0.6,0.5,0.499182892975858
0.01,256,50,150,"gbdt",15,0.6,0.5,0
0.1,512,50,150,"gbdt",15,0.6,0.5,0
0.05,512,50,150,"gbdt",15,0.6,0.5,0.56908476070579
0.01,512,50,150,"gbdt",15,0.6,0.5,0
0.1,1024,50,150,"gbdt",15,0.6,0.5,0
0.05,1024,50,150,"gbdt",15,0.6,0.5,0.467418974356938
0.01,1024,50,150,"gbdt",15,0.6,0.5,0
0.1,2048,50,150,"gbdt",15,0.6,0.5,0
0.05,2048,50,150,"gbdt",15,0.6,0.5,0
0.01,2048,50,150,"gbdt",15,0.6,0.5,0
0.1,256,60,150,"gbdt",15,0.6,0.5,0
0.05,256,60,150,"gbdt",15,0.6,0.5,0.488821618487468
0.01,256,60,150,"gbdt",15,0.6,0.5,0
0.1,512,60,150,"gbdt",15,0.6,0.5,0
0.05,512,60,150,"gbdt",15,0.6,0.5,0.610237963805038
0.01,512,60,150,"gbdt",15,0.6,0.5,0.657623221327784
0.1,1024,60,150,"gbdt",15,0.6,0.5,0
0.05,1024,60,150,"gbdt",15,0.6,0.5,0
0.01,1024,60,150,"gbdt",15,0.6,0.5,0
0.1,2048,60,150,"gbdt",15,0.6,0.5,0
0.05,2048,60,150,"gbdt",15,0.6,0.5,0
0.01,2048,60,150,"gbdt",15,0.6,0.5,0
0.1,256,70,150,"gbdt",15,0.6,0.5,0
0.05,256,70,150,"gbdt",15,0.6,0.5,0
0.01,256,70,150,"gbdt",15,0.6,0.5,0
0.1,512,70,150,"gbdt",15,0.6,0.5,0
0.05,512,70,150,"gbdt",15,0.6,0.5,0
0.01,512,70,150,"gbdt",15,0.6,0.5,0
0.1,1024,70,150,"gbdt",15,0.6,0.5,-1
0.05,1024,70,150,"gbdt",15,0.6,0.5,0
0.01,1024,70,150,"gbdt",15,0.6,0.5,0
0.1,2048,70,150,"gbdt",15,0.6,0.5,0
0.05,2048,70,150,"gbdt",15,0.6,0.5,0
0.01,2048,70,150,"gbdt",15,0.6,0.5,0
0.1,256,40,100,"dart",15,0.6,0.5,0
0.05,256,40,100,"dart",15,0.6,0.5,0
0.01,256,40,100,"dart",15,0.6,0.5,0
0.1,512,40,100,"dart",15,0.6,0.5,0
0.05,512,40,100,"dart",15,0.6,0.5,0
0.01,512,40,100,"dart",15,0.6,0.5,0
0.1,1024,40,100,"dart",15,0.6,0.5,0
0.05,1024,40,100,"dart",15,0.6,0.5,0
0.01,1024,40,100,"dart",15,0.6,0.5,0
0.1,2048,40,100,"dart",15,0.6,0.5,0
0.05,2048,40,100,"dart",15,0.6,0.5,0.676438525355139
0.01,2048,40,100,"dart",15,0.6,0.5,0.618098275238977
0.1,256,50,100,"dart",15,0.6,0.5,0
0.05,256,50,100,"dart",15,0.6,0.5,0
0.01,256,50,100,"dart",15,0.6,0.5,0
0.1,512,50,100,"dart",15,0.6,0.5,0
0.05,512,50,100,"dart",15,0.6,0.5,0.659676413704364
0.01,512,50,100,"dart",15,0.6,0.5,0
0.1,1024,50,100,"dart",15,0.6,0.5,0.668110586450519
0.05,1024,50,100,"dart",15,0.6,0.5,0
0.01,1024,50,100,"dart",15,0.6,0.5,0
0.1,2048,50,100,"dart",15,0.6,0.5,0
0.05,2048,50,100,"dart",15,0.6,0.5,0
0.01,2048,50,100,"dart",15,0.6,0.5,0
0.1,256,60,100,"dart",15,0.6,0.5,0.653023395273289
0.05,256,60,100,"dart",15,0.6,0.5,0
0.01,256,60,100,"dart",15,0.6,0.5,0.607365678725035
0.1,512,60,100,"dart",15,0.6,0.5,0
0.05,512,60,100,"dart",15,0.6,0.5,0
0.01,512,60,100,"dart",15,0.6,0.5,0
0.1,1024,60,100,"dart",15,0.6,0.5,0
0.05,1024,60,100,"dart",15,0.6,0.5,0
0.01,1024,60,100,"dart",15,0.6,0.5,0
0.1,2048,60,100,"dart",15,0.6,0.5,0.686571446726211
0.05,2048,60,100,"dart",15,0.6,0.5,0
0.01,2048,60,100,"dart",15,0.6,0.5,0.649777802488453
0.1,256,70,100,"dart",15,0.6,0.5,0
0.05,256,70,100,"dart",15,0.6,0.5,0.661303677875164
0.01,256,70,100,"dart",15,0.6,0.5,0
0.1,512,70,100,"dart",15,0.6,0.5,0
0.05,512,70,100,"dart",15,0.6,0.5,0
0.01,512,70,100,"dart",15,0.6,0.5,0
0.1,1024,70,100,"dart",15,0.6,0.5,0.678054868289893
0.05,1024,70,100,"dart",15,0.6,0.5,0
0.01,1024,70,100,"dart",15,0.6,0.5,0.649109621410388
0.1,2048,70,100,"dart",15,0.6,0.5,0
0.05,2048,70,100,"dart",15,0.6,0.5,0
0.01,2048,70,100,"dart",15,0.6,0.5,0.661619400880847
0.1,256,40,150,"dart",15,0.6,0.5,0
0.05,256,40,150,"dart",15,0.6,0.5,0
0.01,256,40,150,"dart",15,0.6,0.5,0
0.1,512,40,150,"dart",15,0.6,0.5,0.59412715495844
0.05,512,40,150,"dart",15,0.6,0.5,0
0.01,512,40,150,"dart",15,0.6,0.5,0
0.1,1024,40,150,"dart",15,0.6,0.5,0
0.05,1024,40,150,"dart",15,0.6,0.5,0
0.01,1024,40,150,"dart",15,0.6,0.5,0
0.1,2048,40,150,"dart",15,0.6,0.5,0
0.05,2048,40,150,"dart",15,0.6,0.5,0.688299980540343
0.01,2048,40,150,"dart",15,0.6,0.5,0
0.1,256,50,150,"dart",15,0.6,0.5,0
0.05,256,50,150,"dart",15,0.6,0.5,0
0.01,256,50,150,"dart",15,0.6,0.5,0
0.1,512,50,150,"dart",15,0.6,0.5,0
0.05,512,50,150,"dart",15,0.6,0.5,0
0.01,512,50,150,"dart",15,0.6,0.5,0.614382076464538
0.1,1024,50,150,"dart",15,0.6,0.5,0
0.05,1024,50,150,"dart",15,0.6,0.5,0
0.01,1024,50,150,"dart",15,0.6,0.5,0
0.1,2048,50,150,"dart",15,0.6,0.5,0
0.05,2048,50,150,"dart",15,0.6,0.5,0.708241164720039
0.01,2048,50,150,"dart",15,0.6,0.5,0.640739983240867
0.1,256,60,150,"dart",15,0.6,0.5,0
0.05,256,60,150,"dart",15,0.6,0.5,0
0.01,256,60,150,"dart",15,0.6,0.5,0
0.1,512,60,150,"dart",15,0.6,0.5,0.656248138425674
0.05,512,60,150,"dart",15,0.6,0.5,0
0.01,512,60,150,"dart",15,0.6,0.5,0
0.1,1024,60,150,"dart",15,0.6,0.5,0.632307796173993
0.05,1024,60,150,"dart",15,0.6,0.5,0
0.01,1024,60,150,"dart",15,0.6,0.5,0
0.1,2048,60,150,"dart",15,0.6,0.5,0
0.05,2048,60,150,"dart",15,0.6,0.5,0
0.01,2048,60,150,"dart",15,0.6,0.5,0
0.1,256,70,150,"dart",15,0.6,0.5,0
0.05,256,70,150,"dart",15,0.6,0.5,0
